timestamp,experimento,fold,layers,maxiter,batchsize,l2,train_loss_final,val_loss_final,melhor_epoca,total_epocas
2026-03-20 19:41:18,exp08,1,"[128, 128, 128, 128, 128]",5000,500,0.0,0.697884,0.965655,4981,5000
2026-03-20 21:01:04,exp08,2,"[128, 128, 128, 128, 128]",5000,500,0.0,1.262512,1.500502,4980,5000
2026-03-20 22:19:31,exp08,3,"[128, 128, 128, 128, 128]",5000,500,0.0,1.507581,1.723205,4945,5000
2026-03-20 23:38:38,exp08,4,"[128, 128, 128, 128, 128]",5000,500,0.0,0.944827,1.095798,4960,5000
2026-03-21 00:54:18,exp08,5,"[128, 128, 128, 128, 128]",5000,500,0.0,1.227528,1.452989,4655,4855
2026-03-21 02:11:46,exp08,6,"[128, 128, 128, 128, 128]",5000,500,0.0,1.31021,1.577451,4956,5000
2026-03-21 03:29:08,exp08,7,"[128, 128, 128, 128, 128]",5000,500,0.0,1.12723,1.385662,4954,5000
2026-03-21 04:46:22,exp08,8,"[128, 128, 128, 128, 128]",5000,500,0.0,1.085363,1.311614,4991,5000
2026-03-21 06:03:00,exp08,9,"[128, 128, 128, 128, 128]",5000,500,0.0,1.2275,1.466418,4990,5000
2026-03-21 07:16:46,exp08,10,"[128, 128, 128, 128, 128]",5000,500,0.0,1.344453,1.57035,4587,4787
2026-03-21 08:32:53,exp08,11,"[128, 128, 128, 128, 128]",5000,500,0.0,1.324838,1.437199,4964,5000
2026-03-21 09:49:34,exp08,12,"[128, 128, 128, 128, 128]",5000,500,0.0,0.92859,1.169905,4955,5000
2026-03-21 11:05:33,exp08,13,"[128, 128, 128, 128, 128]",5000,500,0.0,1.569422,1.690007,4916,5000 
2026-03-21 12:15:14,exp08,14,"[128, 128, 128, 128, 128]",5000,500,0.0,1.284408,1.47228,4404,4604
2026-03-21 13:31:29,exp08,15,"[128, 128, 128, 128, 128]",5000,500,0.0,0.875709,1.20541,4891,5000
2026-03-21 14:47:39,exp08,16,"[128, 128, 128, 128, 128]",5000,500,0.0,0.776977,0.904741,4920,5000
2026-03-21 16:03:01,exp08,17,"[128, 128, 128, 128, 128]",5000,500,0.0,0.98171,1.187806,4922,5000
2026-03-21 17:18:18,exp08,18,"[128, 128, 128, 128, 128]",5000,500,0.0,0.866597,1.096865,4994,5000
2026-03-21 18:33:33,exp08,19,"[128, 128, 128, 128, 128]",5000,500,0.0,0.937655,1.193368,4926,5000
2026-03-21 19:48:45,exp08,20,"[128, 128, 128, 128, 128]",5000,500,0.0,1.127008,1.383609,4984,5000
2026-03-21 21:04:29,exp08,21,"[128, 128, 128, 128, 128]",5000,500,0.0,0.642829,0.749136,4988,5000
2026-03-21 22:18:23,exp08,22,"[128, 128, 128, 128, 128]",5000,500,0.0,1.949161,2.294449,4658,4858
2026-03-21 23:33:38,exp08,23,"[128, 128, 128, 128, 128]",5000,500,0.0,0.850795,1.019285,4951,5000
2026-03-22 00:47:52,exp08,24,"[128, 128, 128, 128, 128]",5000,500,0.0,1.07087,1.241573,4988,5000
2026-03-22 01:23:15,exp08,25,"[128, 128, 128, 128, 128]",5000,500,0.0,2.10866,1.921608,2120,2320
2026-03-22 02:37:30,exp08,26,"[128, 128, 128, 128, 128]",5000,500,0.0,1.152025,1.399343,4993,5000
2026-03-22 03:52:01,exp08,27,"[128, 128, 128, 128, 128]",5000,500,0.0,0.913723,1.029667,4931,5000
2026-03-22 05:07:05,exp08,28,"[128, 128, 128, 128, 128]",5000,500,0.0,0.87691,1.111986,4973,5000
2026-03-22 06:21:11,exp08,29,"[128, 128, 128, 128, 128]",5000,500,0.0,1.144857,1.258326,4977,5000
2026-03-22 07:35:40,exp08,30,"[128, 128, 128, 128, 128]",5000,500,0.0,0.991563,1.127544,4962,5000
